"t_id","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","c1"
17148,81798007,92936005,94112688,121261721,97517604,96294178,122688103,90219930,97824491,96901508,72969252,99614721,115543487,121241904,"c1_17"
6748,67766897,92208761,67903288,114298417,102394097,64497667,70778888,82329384,69291395,92321610,110798645,112835609,66591746,97053760,"c1_5"
1737,111610401,102920514,129596174,102001090,108185917,84486736,116655568,106191516,122286248,81152681,87325503,94506093,83779072,116129792,"c1_8"
942,119021642,97650734,124787911,72892080,88123825,105909067,116720019,119189418,128234339,91125479,87690648,84495298,96217154,106954895,"c1_20"
14328,65444251,71004046,68754489,108288006,110755851,71486023,116150057,71317461,74481683,67936220,79943465,65720138,85071767,110669533,"c1_24"
13166,106430516,92407552,119865479,101723588,98098035,94040085,99109423,114434818,109576254,97666739,98568467,88773834,84935905,111674169,"c1_12"
8892,111679805,97844787,93857717,120706347,106696941,83369529,94700182,108400327,97132745,80784829,88084216,88202611,125961576,76554283,"c1_24"
13110,76579253,98044496,78808710,96878950,103430276,91234304,82168356,76040745,80623350,98909429,99196067,87438340,96491356,91783178,"c1_3"
3465,121774110,118884781,131599232,79726586,76416479,75762405,121726367,119067307,129656787,108676491,98046819,100663297,77549534,120232188,"c1_16"
13861,111706861,96637418,113508355,77600303,98098035,83921605,110100492,106959930,117265141,92537990,86231357,94634355,84690633,111749783,"c1_15"
1167,66107575,110108732,73926973,119673157,112205555,106772282,94350830,62807289,67373183,119796906,125963639,105907184,109966093,106954895,"c1_14"
2833,107753380,132888544,93677843,126574024,127413366,105468504,86086851,114296226,86056454,97317181,87325503,131072051,108645557,87121141,"c1_1"
13282,96283099,96770702,109819657,84991719,92670086,117967596,103841916,81985604,80613601,86129949,125045068,111149702,132915126,92540564,"c1_22"
2734,77931229,91492003,77627406,85590910,87228617,71042756,106169151,70324585,81527242,110390363,97779713,94420452,78644791,96600089,"c1_10"
8687,127665416,91751803,120764591,84410870,82057290,66595032,66191361,119067307,127804044,77125316,93856110,112066573,77725909,82057476,"c1_23"
16783,106435091,91751803,109130801,115660514,97839521,101041886,99393734,89957875,99614732,86427547,99239852,84477252,91102959,101076032,"c1_14"
7170,117181572,110261065,126795947,96600157,107610162,122951346,87728720,119812460,128319501,130159011,136457891,94283836,76683214,81114148,"c1_20"
4253,92065566,86136451,105151199,78917804,75497746,117194278,86609467,101232019,111196909,90911438,85559185,84183918,120619655,91817260,"c1_18"
4500,77860223,133351736,72352860,132613040,133506964,64544520,64842346,75509008,75692505,135832246,136773759,130089438,66591746,65406451,"c1_11"
2454,92276840,132435029,100942558,121110937,127139847,101449728,88087364,101495218,103920277,119543344,110626543,131207678,103846135,85524591,"c1_1"
9997,100664595,127452854,105200838,96565825,111711390,94040085,115891543,100161817,104452602,130810499,110798645,118608236,84050556,91488757,"c1_16"
13188,76550539,124082388,74317832,120330593,126990811,111510492,104021088,76608265,80742177,109408893,92755275,106987584,66120386,97053760,"c1_20"
17527,122683781,119538540,89144307,84094445,81297421,127535579,112263611,118754744,91755567,110390363,117575645,112347074,125959524,105676355,"c1_8"
9154,113012488,76284950,94371883,125847246,98288665,75826034,120881273,101333073,91758736,103941546,73962175,83897592,70735157,102248072,"c1_17"
18166,80565303,109467539,84500266,113605689,116916290,127570137,77271670,82057174,86056454,119947760,131392880,100465339,115543487,85209216,"c1_21"
14491,76547866,87556603,78389142,78576747,82909972,111156070,110515339,71338834,74448899,81005993,79710209,83761759,115485214,121667929,"c1_5"
16972,101232670,82896940,130431822,65080707,66191483,91012485,115412287,89916280,116547453,72518907,73065255,71303198,109085035,126957182,"c1_6"
13042,134221145,127926722,94407607,107455856,103430276,94373099,81675758,132121454,86213971,87580539,85557408,111928213,90898460,85466444,"c1_10"
9587,128978591,92274805,119216065,77598671,71567151,106587849,86393531,124780589,128057531,91769577,94246431,88246197,103846135,92483692,"c1_4"
10904,73411497,113365043,95422041,101773411,115467495,84477083,112197329,71338834,99340463,115085856,93323265,87309230,76680123,86509346,"c1_11"
19217,95683591,86136451,83886096,115867664,96617375,116696837,98884004,82835823,79897359,120325201,111164312,87070316,125847170,80809233,"c1_24"
631,97058370,119538540,119932775,102859803,103284877,105388988,112197659,76731241,99126300,76623179,125963639,119802077,131645142,125359693,"c1_22"
10440,121787837,102110441,103947935,85524629,66641421,117553778,127461661,114425864,91234321,72574001,95015015,106300341,125959524,130171118,"c1_24"
633,80892890,110108732,72369387,95846281,88123825,80528615,87833921,81820537,75498460,109320946,110368997,106430672,84050556,82265750,"c1_14"
577,134877577,109335571,94572058,71482387,106696426,76295826,88182427,124127973,92544379,125340101,135340672,100010981,90853855,96439313,"c1_22"
11130,95943050,70845789,119552941,113901816,106696426,83923160,122447058,81820537,122290233,80144716,67693002,65431716,96994160,101187585,"c1_17"
2882,102770728,76613330,89395036,66617354,70358193,96611280,121765917,94404735,81067968,76415931,68784889,70779268,76709937,106954895,"c1_16"
18100,121787837,114342064,131653079,71827708,76112741,91248542,122571744,126093963,129561880,80609417,73065255,94254379,72355065,121526757,"c1_16"
7015,106004322,133694583,103686633,101712834,115343361,122684116,111534177,114363404,98648064,109423466,98677736,122973459,85071767,106299394,"c1_16"
4458,73030378,123536239,113786880,126394927,127535530,116003695,87324956,71047289,115421849,120718520,123732777,123801847,116013741,96600064,"c1_3"
4891,118495045,113510094,110166923,102859803,112329320,96574149,99302193,119067307,115440324,110100806,99615716,104757706,84981326,92554471,"c1_21"
19013,113253706,86136451,103876818,91120176,83362636,83297252,115909214,100276486,93323283,93005268,87690648,99622991,97554934,121241904,"c1_10"
13762,122160592,81290030,113911583,121421950,117047302,111313449,76817792,108406244,116547453,109423466,125963639,88005078,121374072,76150961,"c1_8"
12248,121635696,113279645,113508355,97432169,76290933,122024242,94371863,118900063,122489527,80216139,103583499,94638029,84083303,102493899,"c1_14"
4855,73424336,81790922,95420854,65042748,66388998,117754372,110015454,70645070,98648064,71927551,79805955,72102850,109966093,120923143,"c1_18"
14550,117470347,127761032,103876818,127139888,122000734,117975601,80487559,114887611,122954196,93005268,106105227,130089496,110235321,91750467,"c1_5"
17198,113253706,64800203,77758467,120289041,96997284,75628652,110741131,114363404,79964587,125340101,87690648,66067335,89792780,91817260,"c1_7"
2907,108037960,118491574,125592471,120541721,126878096,93979482,103841916,89785000,123466643,110267765,122835089,111673345,125591230,71553731,"c1_22"
588,122160592,102774195,74194194,101552131,120601809,79036416,70129191,108400327,68327228,135542328,137476551,112516711,89669405,71350845,"c1_3"
6490,91288767,109588792,77758470,125836468,121674688,129003871,81716305,82203669,69218871,103780118,103809083,94539124,120684699,86292292,"c1_14"
7756,87559231,104204383,88737304,102631436,87476001,89129394,111280404,81878471,85074426,92321610,103812090,93071344,95468123,120095632,"c1_14"
9681,117583585,82065286,105141623,80224935,82323509,95554640,116720372,106191516,104529155,76418488,81004913,83963877,103578367,120095632,"c1_3"
197,66848218,128326789,114822931,91226594,120480563,105676652,116654366,77596300,103400438,86796368,87713797,119573184,102498950,130905925,"c1_23"
10353,80263533,83126075,77344074,78643201,87609342,90836567,66337553,77662188,85193799,87050936,79970986,77730332,76680123,76738522,"c1_8"
14625,101187612,69611049,130052397,78627215,83099688,79675650,76615607,100575640,129856001,114309825,111935985,72613129,78173439,77594857,"c1_6"
18576,66076325,122881414,72369387,84674539,97863159,106192520,94896658,70277804,74873826,131082912,117965631,118806808,109085570,86605473,"c1_5"
18709,117057226,132646483,74317832,113509929,127413366,99888001,80487559,100214252,74609462,130159011,129630258,117987328,103846135,97338919,"c1_14"
18193,122457520,109051926,121111696,125383804,111387153,83921605,128086968,114589962,115500974,67929206,69197621,123012214,109211284,130905925,"c1_7"
16146,91760483,97528428,100405530,72586012,70779403,122251321,71996384,94234470,98450207,109881247,117178589,89129486,114819219,76825755,"c1_9"
9873,107240709,97528428,125306609,101978100,107820479,67362736,94700182,106001783,129561880,104918441,98762410,94254379,65313447,96535413,"c1_19"
14273,72609550,81297677,130603665,121249722,112279328,126885031,77070357,63728389,136322892,102797080,110624899,72091721,102295964,75988289,"c1_14"
2725,77722415,118490193,109112275,97293398,115488558,84609793,104607090,81282259,110372038,129866660,103812090,98910168,77549534,76973051,"c1_11"
10049,73258086,109838447,77627415,84698737,107295268,84419543,106183122,88924588,86288692,119507876,86538770,87915436,72616789,81789127,"c1_11"
6846,118117004,96737952,83887688,131758117,133305217,110755848,121638143,114425864,85562786,67699491,69468860,87378054,116035885,120182805,"c1_10"
525,91488903,86509208,78906135,95894131,112205555,111156070,81639075,99926063,81037887,119385736,110968171,83324000,116107532,85590478,"c1_1"
14239,92563533,92312602,77596607,89917261,92303313,80556832,110741131,89873190,85131265,92433211,94952470,84483051,89407495,116379215,"c1_10"
2574,106639663,133208851,84414945,127114884,127535530,111150406,86086851,114899046,80909292,103941546,95095018,130553434,115476330,92312812,"c1_1"
751,80751283,113600294,78808710,102631440,102236161,122505169,77672693,82709390,97011119,114387991,111202742,99881718,120588791,77103111,"c1_9"
10292,77202752,103734662,74194194,71243004,76594894,116934439,110705553,75521564,74448899,91848732,79943465,78119341,84412119,101457346,"c1_11"
16298,76824588,109713279,100403162,78912368,82877716,65273989,111280280,70645070,92414148,87591127,92857890,94634191,66064346,102248072,"c1_11"
9498,122437409,92312602,124304747,95881824,107610162,101789030,112263611,94404632,97545806,72508762,105713690,106725562,125495893,126586463,"c1_22"
9237,102826387,123223627,94961671,90705004,82939619,96574149,95173054,100937836,80613601,119507876,117178630,117440515,103383785,97324209,"c1_14"
10958,71712713,103848365,99098969,107479500,116729564,79036416,81557650,69472268,92927850,105403634,98929690,94175019,76683214,96600064,"c1_3"
16286,122457520,118916777,108654886,85208773,87845406,117754372,105670123,119835720,103427629,103810020,103812090,111292623,119547871,116129793,"c1_15"
1540,95687502,128534742,78384113,114864300,117178370,122024242,70911397,82835823,73925346,130579159,131105510,130288740,126632564,72487799,"c1_1"
11864,128127437,123223627,119670641,115475246,120480563,79194407,110705553,131723511,122950949,120905784,117965631,117440575,72090476,106169139,"c1_21"
2709,66850762,71004046,68354055,121010009,103143148,75120603,99393734,64226172,69517491,114065579,125963639,65607100,85066646,106170366,"c1_14"
10610,76824588,124082388,83034434,125317623,122977257,101283850,66387998,76311684,86267489,110972946,117575645,119004122,102498950,71246204,"c1_4"
14107,76021789,122881414,78909987,102631440,102498509,117754372,99616263,64226172,68242334,114299679,104889499,104925142,116096374,96600064,"c1_14"
15536,101777455,81241430,109638530,71827708,82313762,65311178,109834029,118884978,123492360,80927299,80087130,70723731,64631550,106585556,"c1_20"
14099,129045934,82841444,124256259,70976034,76809869,80092493,95165877,124329095,128614403,93005268,79758583,87314442,91102959,97737622,"c1_16"
14942,97235607,76684059,113781018,71369292,76037060,111313449,117171649,107200165,115642764,71927551,74650776,77663521,108529311,126586463,"c1_18"
12918,72617436,71611063,78083765,102535986,97217337,76315054,122454258,75509008,85733545,67138198,72876454,70939757,108425386,111674169,"c1_24"
9544,121897004,133671203,114808046,83532838,83460096,105662799,80513293,119835720,104994478,115402048,111678621,122715355,110235321,85466444,"c1_14"
14772,122945653,109112059,125075762,96605063,91885206,94633985,80511169,131341930,128472303,110941715,117965631,106724970,104112136,97649591,"c1_3"
2667,117969131,96568084,134600174,83167945,82939619,76621202,77544107,108398379,136375579,115467136,111678621,99622991,83721722,82057476,"c1_3"
5485,112207104,119198566,89191124,70837778,81638479,132646629,70254814,118263418,99615063,131072000,131102040,112489423,131082200,77744655,"c1_15"
15691,71434741,85723865,72912608,83234444,87380493,79729925,88664919,76219354,74235844,87580539,87713797,88631294,84688957,97337989,"c1_10"
14271,80795916,97125985,78527905,119874652,117047302,94633984,98586371,76939410,75308608,121959380,117442574,98839390,102498780,116515687,"c1_23"
7550,92344655,96737952,89391907,96600157,91553803,127568845,65094853,89785000,97011119,91125479,112206588,99690531,125644638,76635306,"c1_3"
7674,117583585,87447613,120586243,65143604,71156404,90641587,116406920,101467817,104777868,85983471,87556148,78089959,77691610,101598888,"c1_8"
3579,77628265,102818275,100104343,83371204,92013700,84416921,95165877,76311684,93323276,102797080,104910841,105922099,96217154,100733513,"c1_3"
7072,133169153,102342546,125592471,91750452,76808192,84110017,76602012,132186733,115440324,87298331,93323265,106967572,95682561,93325990,"c1_10"
9249,97287176,83230880,119810020,96878950,75497746,80556832,80560702,89655271,103551726,86638695,92411602,93544944,120684699,70256058,"c1_24"
4767,87633873,81920001,126094078,70976865,81274823,122700756,115617725,94371863,127804044,114824908,123939012,88897640,103333767,116271528,"c1_15"
1105,66869859,82842203,69003754,132443024,128188431,84557390,103841916,63095955,67687676,76056413,105381895,78089959,90994732,126957182,"c1_14"
16407,101174213,103318727,120225175,108003347,91776603,112459879,94512873,105513742,121778903,98594161,125350538,99911489,95750475,106299394,"c1_14"
6298,71712713,103568029,129511678,126539043,121765927,132918671,98573432,68678263,111676696,102663891,104595537,112865182,132122313,97277420,"c1_24"
